
CREATED_ON,MODIFIED_ON,PRIVILEGE,GRANTED_ON,NAME,TABLE_CATALOG,TABLE_SCHEMA,GRANTED_TO,GRANTEE_NAME,GRANT_OPTION,GRANTED_BY,DELETED_ON,GRANTED_BY_ROLE_TYPE
2023-02-03T10:34:20.188-05:00,2023-02-03T10:34:20.188-05:00,DELETE,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-02-03T10:34:20.196-05:00,2023-02-03T10:34:20.196-05:00,TRUNCATE,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-02-03T10:34:20.196-05:00,2023-02-03T10:34:20.196-05:00,SELECT,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERBI,FALSE,PRODADMINBI,,ROLE
2023-02-03T10:34:20.197-05:00,2023-02-03T10:34:20.197-05:00,UPDATE,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-02-03T10:34:20.193-05:00,2023-02-03T10:34:20.193-05:00,REFERENCES,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-02-03T10:34:20.195-05:00,2023-02-03T10:34:20.195-05:00,SELECT,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODUSERDI,FALSE,PRODADMINBI,,ROLE
2023-02-03T10:34:20.195-05:00,2023-02-03T10:34:20.195-05:00,SELECT,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-02-03T10:34:20.193-05:00,2023-02-03T10:34:20.193-05:00,INSERT,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,FALSE,PRODADMINBI,,ROLE
2023-02-03T10:34:20.194-05:00,2023-02-03T10:34:20.194-05:00,SELECT,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,PRODADMINBI,,ROLE
2023-02-03T10:34:20.169-05:00,2023-02-03T10:34:20.169-05:00,OWNERSHIP,VIEW,MKTG_RM_TA_FCT,CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-04-13T10:34:51.369-04:00,2023-04-13T10:34:51.369-04:00,OWNERSHIP,FUNCTION,"SLS_LGL_IMSA_ALL_DAYS(DAYS NUMBER):TABLE: (REPORTING_DATE DATE, CLOSE_DATE DATE, CLOSE_DATE_YEAR NUMBER, CLOSE_DATE_QUARTER NUMBER, OPPORTUNITY_ID VARCHAR, OPPORTUNITY_STAGE VARCHAR, LEGAL_ENGAGEMENT VARCHAR, TARGET_SUMMARY VARCHAR, IMSA_USD NUMBER, IMSA_CREATED_DATE_CHECK TIMESTAMP_NTZ, CLOSE_DATE_CREATED_DATE_CHECK TIMESTAMP_NTZ, STAGE_CREATED_DATE_CHECK TIMESTAMP_NTZ, LEGAL_ENGAGEMENT_CREATED_DATE_CHECK TIMESTAMP_NTZ)",CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2023-04-13T10:36:01.726-04:00,2023-04-13T10:36:01.726-04:00,OWNERSHIP,FUNCTION,"SLS_LGL_LOGOS_ALL_DAYS(DAYS NUMBER):TABLE: (REPORTING_DATE DATE, CLOSE_DATE DATE, CLOSE_DATE_YEAR NUMBER, CLOSE_DATE_QUARTER NUMBER, OPPORTUNITY_ID VARCHAR, OPPORTUNITY_STAGE VARCHAR, ACCOUNT_TYPE VARCHAR, LEGAL_ENGAGEMENT VARCHAR, TARGET_SUMMARY VARCHAR, NNA_OF_RENEWAL VARCHAR, IMSA_CREATED_DATE_CHECK TIMESTAMP_NTZ, CLOSE_DATE_CREATED_DATE_CHECK TIMESTAMP_NTZ, STAGE_CREATED_DATE_CHECK TIMESTAMP_NTZ, LEGAL_ENGAGEMENT_CREATED_DATE_CHECK TIMESTAMP_NTZ)",CORPITDATAPROD,EDW_SEM_MRT_VW,ROLE,PRODADMINBI,TRUE,PRODADMINBI,,ROLE
2022-10-05T10:14:51.583-04:00,2022-10-05T10:14:51.584-04:00,TRUNCATE,VIEW,HR_DEI_FCT,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-10-05T10:14:51.582-04:00,2022-10-05T10:14:51.582-04:00,REBUILD,VIEW,HR_DEI_FCT,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-02T13:20:44.756-04:00,2022-11-02T13:20:44.756-04:00,UPDATE,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-02T13:20:44.741-04:00,2022-11-02T13:20:44.751-04:00,DELETE,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-02T13:20:44.754-04:00,2022-11-02T13:20:44.755-04:00,SELECT,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DIDEVELOPER,FALSE,BIUSER,,ROLE
2022-11-02T13:20:44.753-04:00,2022-11-02T13:20:44.753-04:00,INSERT,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-02T13:20:44.755-04:00,2022-11-02T13:20:44.755-04:00,SELECT,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2022-11-02T13:20:44.754-04:00,2022-11-02T13:20:44.754-04:00,REFERENCES,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-02T13:20:44.754-04:00,2022-11-02T13:20:44.754-04:00,REBUILD,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-02T13:20:44.755-04:00,2022-11-02T13:20:44.755-04:00,SELECT,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-02T13:20:44.722-04:00,2022-11-02T13:20:44.723-04:00,OWNERSHIP,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-11-02T13:20:44.756-04:00,2022-11-02T13:20:44.756-04:00,TRUNCATE,VIEW,QLTY_ACCT_XREF_VW,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-02T13:50:16.042-04:00,2022-11-02T13:50:16.042-04:00,SELECT,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,BITESTER,FALSE,BIUSER,,ROLE
2022-11-02T13:50:16-04:00,2022-11-02T13:50:16-04:00,OWNERSHIP,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-11-02T13:50:16.032-04:00,2022-11-02T13:50:16.04-04:00,SELECT,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,DITESTER,FALSE,BIUSER,,ROLE
2022-11-02T13:50:16.041-04:00,2022-11-02T13:50:16.041-04:00,SELECT,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2023-04-12T11:26:25.631-04:00,2023-04-12T11:26:25.631-04:00,REBUILD,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,BITESTER,FALSE,BIUSER,,ROLE
2023-04-12T11:26:25.603-04:00,2023-04-12T11:26:25.603-04:00,INSERT,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,BITESTER,FALSE,BIUSER,,ROLE
2023-04-12T11:26:25.666-04:00,2023-04-12T11:26:25.666-04:00,DELETE,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,BITESTER,FALSE,BIUSER,,ROLE
2023-04-12T11:26:25.646-04:00,2023-04-12T11:26:25.646-04:00,TRUNCATE,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,BITESTER,FALSE,BIUSER,,ROLE
2023-04-12T11:26:25.618-04:00,2023-04-12T11:26:25.618-04:00,UPDATE,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,BITESTER,FALSE,BIUSER,,ROLE
2023-04-12T11:26:25.68-04:00,2023-04-12T11:26:25.68-04:00,REFERENCES,VIEW,QLTY_ACCT_XREF_VW,CORPITDATATEST,EDW_SEM_MRT_VW,ROLE,BITESTER,FALSE,BIUSER,,ROLE
2022-11-17T14:36:43.646-05:00,2022-11-17T14:36:43.646-05:00,INSERT,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-17T14:36:43.608-05:00,2022-11-17T14:36:43.609-05:00,OWNERSHIP,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-11-17T14:36:43.647-05:00,2022-11-17T14:36:43.647-05:00,SELECT,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DIDEVELOPER,FALSE,BIUSER,,ROLE
2022-11-17T14:36:43.649-05:00,2022-11-17T14:36:43.649-05:00,TRUNCATE,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-17T14:36:43.648-05:00,2022-11-17T14:36:43.649-05:00,SELECT,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-17T14:36:43.649-05:00,2022-11-17T14:36:43.65-05:00,UPDATE,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-17T14:36:43.641-05:00,2022-11-17T14:36:43.646-05:00,DELETE,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-17T14:36:43.646-05:00,2022-11-17T14:36:43.646-05:00,REFERENCES,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-17T14:36:43.647-05:00,2022-11-17T14:36:43.648-05:00,SELECT,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2022-11-17T14:36:43.647-05:00,2022-11-17T14:36:43.647-05:00,REBUILD,VIEW,EMPLOYEE_HISTORICAL,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-21T10:33:27.815-05:00,2022-11-21T10:33:27.82-05:00,DELETE,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-21T10:33:27.823-05:00,2022-11-21T10:33:27.823-05:00,SELECT,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-21T10:33:27.824-05:00,2022-11-21T10:33:27.824-05:00,UPDATE,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-21T10:33:27.822-05:00,2022-11-21T10:33:27.823-05:00,SELECT,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2022-11-21T10:33:27.822-05:00,2022-11-21T10:33:27.822-05:00,REBUILD,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-21T10:33:27.823-05:00,2022-11-21T10:33:27.823-05:00,TRUNCATE,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-21T10:33:27.795-05:00,2022-11-21T10:33:27.797-05:00,OWNERSHIP,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-11-21T10:33:27.822-05:00,2022-11-21T10:33:27.822-05:00,SELECT,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DIDEVELOPER,FALSE,BIUSER,,ROLE
2022-11-21T10:33:27.821-05:00,2022-11-21T10:33:27.822-05:00,REFERENCES,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-21T10:33:27.821-05:00,2022-11-21T10:33:27.821-05:00,INSERT,VIEW,TIME,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T23:11:43.954-05:00,2022-11-30T23:11:43.954-05:00,REFERENCES,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T23:11:43.956-05:00,2022-11-30T23:11:43.956-05:00,SELECT,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T23:11:43.958-05:00,2022-11-30T23:11:43.958-05:00,UPDATE,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T23:11:43.953-05:00,2022-11-30T23:11:43.953-05:00,INSERT,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T23:11:43.956-05:00,2022-11-30T23:11:43.956-05:00,SELECT,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2022-11-30T23:11:43.955-05:00,2022-11-30T23:11:43.955-05:00,SELECT,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DIDEVELOPER,FALSE,BIUSER,,ROLE
2022-11-30T23:11:43.946-05:00,2022-11-30T23:11:43.946-05:00,DELETE,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T23:11:43.903-05:00,2022-11-30T23:11:43.903-05:00,OWNERSHIP,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-11-30T23:11:43.954-05:00,2022-11-30T23:11:43.954-05:00,REBUILD,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T23:11:43.957-05:00,2022-11-30T23:11:43.957-05:00,TRUNCATE,VIEW,FIN_HC_CHG_VIEW_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T15:23:43.628-05:00,2022-11-30T15:23:43.628-05:00,REFERENCES,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T15:23:43.629-05:00,2022-11-30T15:23:43.629-05:00,SELECT,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T15:23:43.628-05:00,2022-11-30T15:23:43.628-05:00,INSERT,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T15:23:43.629-05:00,2022-11-30T15:23:43.629-05:00,SELECT,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2022-11-30T15:23:43.63-05:00,2022-11-30T15:23:43.63-05:00,UPDATE,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T15:23:43.623-05:00,2022-11-30T15:23:43.623-05:00,DELETE,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T15:23:43.629-05:00,2022-11-30T15:23:43.629-05:00,SELECT,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DIDEVELOPER,FALSE,BIUSER,,ROLE
2022-11-30T15:23:43.63-05:00,2022-11-30T15:23:43.63-05:00,TRUNCATE,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-11-30T15:23:43.605-05:00,2022-11-30T15:23:43.605-05:00,OWNERSHIP,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-11-30T15:23:43.628-05:00,2022-11-30T15:23:43.628-05:00,REBUILD,VIEW,FIN_HC_CHG_DC,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:56.738-05:00,2022-12-06T10:32:56.738-05:00,SELECT,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2022-12-06T10:32:56.739-05:00,2022-12-06T10:32:56.739-05:00,SELECT,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:56.734-05:00,2022-12-06T10:32:56.734-05:00,REFERENCES,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:56.726-05:00,2022-12-06T10:32:56.726-05:00,DELETE,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:56.695-05:00,2022-12-06T10:32:56.695-05:00,OWNERSHIP,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-12-06T10:32:56.738-05:00,2022-12-06T10:32:56.738-05:00,SELECT,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DIDEVELOPER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:56.736-05:00,2022-12-06T10:32:56.736-05:00,REBUILD,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:56.733-05:00,2022-12-06T10:32:56.733-05:00,INSERT,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:56.739-05:00,2022-12-06T10:32:56.739-05:00,TRUNCATE,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:56.74-05:00,2022-12-06T10:32:56.74-05:00,UPDATE,VIEW,WEB_TRAFFIC_REQUEST_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:13.42-05:00,2022-12-06T10:32:13.42-05:00,UPDATE,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:13.379-05:00,2022-12-06T10:32:13.379-05:00,OWNERSHIP,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-12-06T10:32:13.399-05:00,2022-12-06T10:32:13.399-05:00,DELETE,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:13.418-05:00,2022-12-06T10:32:13.418-05:00,TRUNCATE,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:13.411-05:00,2022-12-06T10:32:13.411-05:00,SELECT,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DIDEVELOPER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:13.414-05:00,2022-12-06T10:32:13.414-05:00,SELECT,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2022-12-06T10:32:13.409-05:00,2022-12-06T10:32:13.409-05:00,REBUILD,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:13.416-05:00,2022-12-06T10:32:13.416-05:00,SELECT,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:13.405-05:00,2022-12-06T10:32:13.405-05:00,INSERT,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-06T10:32:13.407-05:00,2022-12-06T10:32:13.407-05:00,REFERENCES,VIEW,SECURITY_THREAT_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T10:23:28.374-05:00,2022-12-07T10:23:28.374-05:00,DELETE,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T10:23:28.38-05:00,2022-12-07T10:23:28.38-05:00,SELECT,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2022-12-07T10:23:28.379-05:00,2022-12-07T10:23:28.379-05:00,INSERT,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T10:23:28.379-05:00,2022-12-07T10:23:28.379-05:00,REFERENCES,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T10:23:28.354-05:00,2022-12-07T10:23:28.354-05:00,OWNERSHIP,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-12-07T10:23:28.38-05:00,2022-12-07T10:23:28.38-05:00,REBUILD,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T10:23:28.381-05:00,2022-12-07T10:23:28.381-05:00,SELECT,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T10:23:28.381-05:00,2022-12-07T10:23:28.381-05:00,TRUNCATE,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T10:23:28.382-05:00,2022-12-07T10:23:28.382-05:00,UPDATE,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T10:23:28.38-05:00,2022-12-07T10:23:28.38-05:00,SELECT,VIEW,MKTG_RM_TA_FCT_TEST,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DIDEVELOPER,FALSE,BIUSER,,ROLE
2022-12-07T07:44:39.816-05:00,2022-12-07T07:44:39.816-05:00,SELECT,VIEW,SYSTEM_HEALTH_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T07:44:39.788-05:00,2022-12-07T07:44:39.788-05:00,OWNERSHIP,VIEW,SYSTEM_HEALTH_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,TRUE,BIUSER,,ROLE
2022-12-07T07:44:39.813-05:00,2022-12-07T07:44:39.813-05:00,INSERT,VIEW,SYSTEM_HEALTH_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T07:44:39.816-05:00,2022-12-07T07:44:39.816-05:00,TRUNCATE,VIEW,SYSTEM_HEALTH_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
2022-12-07T07:44:39.816-05:00,2022-12-07T07:44:39.816-05:00,SELECT,VIEW,SYSTEM_HEALTH_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,DATADIRECTOR,FALSE,BIUSER,,ROLE
2022-12-07T07:44:39.817-05:00,2022-12-07T07:44:39.817-05:00,UPDATE,VIEW,SYSTEM_HEALTH_DIM,CORPITDATADEV,EDW_SEM_MRT_VW,ROLE,BIUSER,FALSE,BIUSER,,ROLE
